city,state_name,lat,lng
Balcones Heights,Texas,29.4899,-98.5502
Pharr,Texas,26.1687,-98.1904
Fort Worth,Texas,32.7813,-97.3466
Milam,Texas,31.4541,-93.7979
Balmorhea,Texas,30.984,-103.7438
White Oak,Texas,32.5313,-94.8564
Rainbow,Texas,32.2654,-97.7142
Grayburg,Texas,30.121,-94.4113
Tamina,Texas,30.1785,-95.4416
Floresville,Texas,29.1403,-98.1627
Silverton,Texas,34.4714,-101.3041
Sparks,Texas,31.6727,-106.2399
Magnolia Springs,Texas,30.7355,-94.0266
Granbury,Texas,32.448,-97.7681
Sagerton,Texas,33.077,-99.9557
Beasley,Texas,29.4946,-95.9145
Goldsmith,Texas,31.9832,-102.6163
Fairchilds,Texas,29.4397,-95.7777
Nacogdoches,Texas,31.6131,-94.6527
Aubrey,Texas,33.3029,-96.9843
Wickett,Texas,31.5673,-103.0059
Santa Anna,Texas,31.7369,-99.3254
Lakewood Heights,Texas,28.1028,-97.861
Gun Barrel City,Texas,32.3277,-96.1286
Ware,Texas,36.1848,-102.7102
Stockman,Texas,31.7793,-94.4066
Carrizo Hill,Texas,28.5032,-99.8294
India,Texas,32.5251,-96.6161
Enochs,Texas,33.8731,-102.7599
Brookston,Texas,33.6232,-95.6994
Bynum,Texas,31.9689,-97.003
Primera,Texas,26.2236,-97.7529
Cotulla,Texas,28.4363,-99.2366
Brenham,Texas,30.1576,-96.3957
Morton Valley,Texas,32.4712,-98.8167
Nixon,Texas,29.2698,-97.7658
Rosenberg,Texas,29.5402,-95.8158
Vidor,Texas,30.1291,-93.9967
Buna,Texas,30.4458,-93.9625
Perezville,Texas,26.2396,-98.4023
Cooper,Texas,33.3717,-95.691
Brookeland,Texas,31.1527,-93.9935
Cherokee,Texas,30.9824,-98.7075
Mobile City,Texas,32.9228,-96.4111
New Braunfels,Texas,29.6995,-98.1152
Talco,Texas,33.3628,-95.1034
Pringle,Texas,35.9492,-101.4563
Proctor,Texas,31.9874,-98.4298
Bagwell,Texas,33.6621,-95.1608
Smiley,Texas,29.2713,-97.6376
Medina,Texas,29.7966,-99.2464
Claude,Texas,35.1075,-101.3628
Alamo Heights,Texas,29.4828,-98.4681
Desert,Texas,33.3884,-96.4019
Alexander,Texas,32.059,-98.2062
Henrietta,Texas,33.8147,-98.1925
Markham,Texas,28.9627,-96.0645
Austwell,Texas,28.3911,-96.8437
San Felipe,Texas,29.7965,-96.1051
Ratcliff,Texas,31.3916,-95.1397
Edge,Texas,30.8899,-96.2947
Sunset,Texas,33.4479,-97.7663
Forsan,Texas,32.1104,-101.3668
Charleston,Texas,33.3865,-95.5338
Melody Hills,Texas,32.8304,-97.3095
Millers Cove,Texas,33.156,-95.1147
Bremond,Texas,31.1658,-96.676
Prado Verde,Texas,31.8898,-106.6135
Thorndale,Texas,30.614,-97.2068
Lopezville,Texas,26.2488,-98.1575
Angleton,Texas,29.1689,-95.4288
Falcon Mesa,Texas,26.8706,-99.2906
Spring Valley,Texas,29.7897,-95.5036
Trinidad,Texas,32.1562,-96.1054
Las Quintas Fronterizas,Texas,28.689,-100.4676
Lubbock,Texas,33.5665,-101.8867
New Hope,Texas,33.2116,-96.5635
Lincoln,Texas,30.2874,-96.9633
Ferris,Texas,32.5369,-96.6738
Lakeport,Texas,32.405,-94.7102
Darrouzett,Texas,36.4449,-100.3258
McLendon-Chisholm,Texas,32.8512,-96.3923
Saint Jo,Texas,33.695,-97.5231
Dunlay,Texas,29.3486,-98.9906
Rosser,Texas,32.465,-96.4422
Millican,Texas,30.467,-96.2035
Albert,Texas,30.1938,-98.6017
Cochran,Texas,30.0288,-96.1294
La Junta,Texas,32.9198,-97.5997
Botines,Texas,27.7719,-99.4571
Mathis,Texas,28.0909,-97.817
Bakersfield,Texas,30.8913,-102.2979
Bono,Texas,32.3238,-97.5045
Pandora,Texas,29.2502,-97.8378
Rowden,Texas,32.204,-99.344
Hilltop,Texas,28.6938,-99.1761
Paige,Texas,30.2102,-97.115
Fruitvale,Texas,32.6834,-95.8036
Moss Hill,Texas,30.2474,-94.7416
Bassett,Texas,33.3168,-94.561
Galveston,Texas,29.2487,-94.891
Trenton,Texas,33.4271,-96.3411
Rosanky,Texas,29.9294,-97.2936
Sanctuary,Texas,32.9132,-97.5876
Bisbee,Texas,32.609,-97.1842
O'Donnell,Texas,32.9652,-101.8309
Lakeside,Texas,32.822,-97.4892
Rancho Alegre,Texas,27.7392,-98.1027
Addicks,Texas,29.7825,-95.6424
Garfield,Texas,30.1961,-97.5515
Eustace,Texas,32.3076,-96.0138
Levelland,Texas,33.5806,-102.3636
Corpus Christi,Texas,27.7173,-97.3822
Duncanville,Texas,32.646,-96.9127
New London,Texas,32.2686,-94.9297
Ridge,Texas,31.1455,-96.3219
Union,Texas,32.729,-100.9976
Carey,Texas,34.4712,-100.3257
Grey Forest,Texas,29.6169,-98.6833
Annona,Texas,33.5818,-94.9131
North Zulch,Texas,30.9177,-96.1083
Paradise,Texas,33.1504,-97.6887
Carmine,Texas,30.1485,-96.6908
Powell,Texas,32.1128,-96.3236
Anna,Texas,33.3475,-96.5512
Cross Cut,Texas,32.0338,-99.1326
Galena Park,Texas,29.745,-95.2334
Brand,Texas,32.7923,-100.9607
Deweyville,Texas,30.3034,-93.7592
Placedo,Texas,28.6919,-96.8259
Fred,Texas,30.5766,-94.1763
Lewisville,Texas,33.0453,-96.9823
New Taiton,Texas,29.3094,-96.3416
Mount Selman,Texas,32.0682,-95.2841
DeSoto,Texas,32.5992,-96.8634
Havana,Texas,26.2507,-98.5091
Port Lavaca,Texas,28.6181,-96.6278
Timbercreek Canyon,Texas,35.0538,-101.8186
Saragosa,Texas,31.024,-103.6616
Wimberley,Texas,29.9849,-98.0905
Wichita Falls,Texas,33.9072,-98.5293
Mabank,Texas,32.3683,-96.1136
Ricardo,Texas,27.4186,-97.8476
Johnstone,Texas,29.3813,-100.759
Fifth Street,Texas,29.598,-95.5519
McQueeney,Texas,29.6,-98.0439
Moore,Texas,29.0574,-99.0068
Washington,Texas,30.3252,-96.1566
San Carlos Number 1 Colonia,Texas,27.4905,-99.3725
Rockport,Texas,28.0351,-97.0663
Grand Saline,Texas,32.6774,-95.7113
Muncy,Texas,34.0665,-101.3915
Sanger,Texas,33.3736,-97.1697
Ackerly,Texas,32.5251,-101.7158
Dittlinger,Texas,29.6811,-98.1792
Watauga,Texas,32.8718,-97.2515
Rusk,Texas,31.7978,-95.1491
West Lake Hills,Texas,30.292,-97.8085
Anderson,Texas,30.4871,-95.9899
Butler,Texas,30.3208,-97.2967
Willow Park,Texas,32.755,-97.6501
Bells,Texas,33.6166,-96.4126
Aguilares,Texas,27.4516,-99.0933
Vinton,Texas,31.9601,-106.5946
Shallowater,Texas,33.6899,-101.9892
Laird Hill,Texas,32.3532,-94.9055
Tool,Texas,32.2804,-96.1725
Lake View,Texas,29.459,-100.9532
Creedmoor,Texas,30.0943,-97.7431
Roundup,Texas,33.7623,-102.0971
Hays,Texas,30.1215,-97.8724
Jourdanton,Texas,28.9139,-98.541
Stinnett,Texas,35.8231,-101.4436
Duster,Texas,32.1049,-98.6767
Wyldwood,Texas,30.1299,-97.4801
Coahoma,Texas,32.2957,-101.3089
Edgar,Texas,29.2052,-97.2342
Bronte,Texas,31.8857,-100.2954
Bangs,Texas,31.7161,-99.1303
Sunset Colonia,Texas,26.4246,-99.0621
Escobares,Texas,26.412,-98.9602
Reid Hope King Colonia,Texas,25.9228,-97.414
Buffalo Gap,Texas,32.2836,-99.8346
San Patricio,Texas,27.9772,-97.7765
Stratford,Texas,36.3366,-102.0739
Trammels,Texas,29.5347,-95.5374
Desdemona,Texas,32.2704,-98.5503
Coady,Texas,29.7844,-95.0163
Howland,Texas,33.5332,-95.6388
Thrall,Texas,30.5884,-97.2984
New Boston,Texas,33.4607,-94.4177
Telegraph,Texas,30.3274,-99.9062
Mineola,Texas,32.6461,-95.4774
Lindenau,Texas,29.1178,-97.3708
Bernstein,Texas,36.3942,-101.3571
Axtell,Texas,31.6582,-96.9714
Loma Vista Colonia,Texas,26.4169,-98.9814
Earle,Texas,29.2633,-98.4908
Early,Texas,31.7451,-98.9374
West University Place,Texas,29.7157,-95.4321
Cumings,Texas,29.5845,-95.7995
Kenedy,Texas,28.8176,-97.8518
Corbet,Texas,32.0065,-96.5369
Lake Jackson,Texas,29.052,-95.4518
Staples,Texas,29.7664,-97.8279
Bertram,Texas,30.7428,-98.0591
Vick,Texas,31.341,-100.092
Concrete,Texas,29.2383,-97.293
Fayetteville,Texas,29.9063,-96.6758
McAllen,Texas,26.2203,-98.2457
Harker Heights,Texas,31.0578,-97.6443
Elgin,Texas,30.3529,-97.3887
Little Elm,Texas,33.1792,-96.9284
Kaufman,Texas,32.5775,-96.3121
Village Mills,Texas,30.4938,-94.3974
North San Pedro,Texas,27.8027,-97.682
Rhome,Texas,33.0645,-97.4779
Cleveland,Texas,30.3399,-95.0992
Campbell,Texas,33.1464,-95.9545
Kerrick,Texas,36.4956,-102.2427
Pecan Plantation,Texas,32.3628,-97.6553
Alto,Texas,31.6509,-95.0708
Elm Mott,Texas,31.6718,-97.0989
Athens,Texas,32.2053,-95.8348
Lipscomb,Texas,36.2215,-100.2621
Courtney,Texas,30.2672,-96.06
Burkett,Texas,31.996,-99.2256
Heidelberg,Texas,26.1831,-97.885
Channelview,Texas,29.7913,-95.1145
New Chapel Hill,Texas,32.3011,-95.1675
Georgetown,Texas,30.6669,-97.694
Rio Grande City,Texas,26.3808,-98.8215
Mendota,Texas,35.8014,-100.4982
Campbellton,Texas,28.7475,-98.3025
Los Alvarez,Texas,26.3859,-98.899
Leming,Texas,29.0684,-98.4722
Fairview,Texas,33.1401,-96.6123
Garden City,Texas,31.8674,-101.4864
Appleby,Texas,31.717,-94.6078
Britton,Texas,32.5485,-97.0678
Tatum,Texas,32.3159,-94.5189
Canyon,Texas,34.9877,-101.9179
San Angelo,Texas,31.4424,-100.4503
Southmayd,Texas,33.6227,-96.7249
Northcrest,Texas,31.6366,-97.0997
Sunrise Beach Village,Texas,30.5862,-98.4187
Bluetown Colonia,Texas,26.0734,-97.8199
Freeport,Texas,28.9428,-95.3622
Rendon,Texas,32.5788,-97.235
Los Ybanez,Texas,32.7188,-101.9174
Bristol,Texas,32.455,-96.5672
Providence,Texas,33.2334,-96.9616
Garrison,Texas,31.8252,-94.4932
Peacock,Texas,33.1823,-100.3993
Premont,Texas,27.3586,-98.1244
Wink,Texas,31.7545,-103.1541
Springlake,Texas,34.2316,-102.3057
Oak Forest,Texas,29.4988,-97.5847
Belton,Texas,31.0564,-97.4789
Palo Pinto,Texas,32.7692,-98.3007
Portland,Texas,27.8858,-97.3201
Randolph,Texas,33.484,-96.2525
Sheldon,Texas,29.8596,-95.134
Sinton,Texas,28.0402,-97.5147
Lumberton,Texas,30.2562,-94.2071
Lott,Texas,31.2059,-97.0333
Lorenzo,Texas,33.6703,-101.5361
Tierra Bonita,Texas,26.2727,-97.8276
Maverick,Texas,31.8335,-100.1951
Matador,Texas,34.015,-100.8211
Throckmorton,Texas,33.182,-99.1797
Happy,Texas,34.7416,-101.8572
Medicine Mound,Texas,34.1879,-99.5945
Odell,Texas,34.3459,-99.419
Leonard,Texas,33.383,-96.2467
Algerita,Texas,31.2279,-98.8531
Flint,Texas,32.204,-95.3486
Childress,Texas,34.4293,-100.2516
Karnack,Texas,32.6679,-94.1705
Alice,Texas,27.7556,-98.0653
Highland Haven,Texas,30.6073,-98.395
Alamo,Texas,26.1795,-98.1183
Nimrod,Texas,26.2811,-98.581
Hallsville,Texas,32.5027,-94.57
Texarkana,Texas,33.4487,-94.0814
Hainesville,Texas,32.7176,-95.3644
Windemere,Texas,30.4591,-97.6492
Arp,Texas,32.2279,-95.0536
Cisco,Texas,32.3848,-98.9805
Chilton,Texas,31.2848,-97.0607
Fort Hancock,Texas,31.2837,-105.8446
Fresno,Texas,29.5357,-95.4694
Las Quintas Fronterizas Colonia,Texas,28.689,-100.4676
Zapata Ranch,Texas,26.357,-97.8243
Floydada,Texas,33.9835,-101.3367
Decatur,Texas,33.2277,-97.5899
Talty,Texas,32.6948,-96.3981
Wellborn,Texas,30.5352,-96.3016
San Marcos,Texas,29.8766,-97.9311
Warren,Texas,30.6127,-94.4104
Castle Hills,Texas,29.5229,-98.5197
Caldwell,Texas,30.5307,-96.7007
Oakhurst,Texas,30.7433,-95.3073
Garrett,Texas,32.3681,-96.6543
Pierce,Texas,29.2391,-96.2
Inez,Texas,28.8718,-96.7959
Pine Island,Texas,30.0554,-96.0253
Concepcion,Texas,27.3951,-98.3555
Colmesneil,Texas,30.9096,-94.4221
Mankins,Texas,33.7826,-98.797
Saltillo,Texas,33.1846,-95.3263
Redwood,Texas,29.81,-97.9102
Quarry,Texas,30.3077,-96.5105
New Waverly,Texas,30.5374,-95.4822
Blessing,Texas,28.8727,-96.2172
Ben Arnold,Texas,30.9638,-96.988
Perryton,Texas,36.3931,-100.7974
Gray,Texas,32.7876,-94.0735
Arcadia,Texas,29.3833,-95.1202
Sarita,Texas,27.2235,-97.7951
Morgan Mill,Texas,32.3882,-98.1673
Groom,Texas,35.205,-101.1071
San Perlita,Texas,26.501,-97.6396
Stilson,Texas,30.0188,-94.9188
New Territory,Texas,29.5911,-95.6881
West Point,Texas,29.9438,-97.0369
Salesville,Texas,32.9123,-98.0881
Oglesby,Texas,31.4187,-97.5111
Seymour,Texas,33.5955,-99.258
Wixon Valley,Texas,30.7639,-96.3193
Gustine,Texas,31.8457,-98.4025
Valentine,Texas,30.5885,-104.4953
Archer City,Texas,33.5937,-98.6257
Clear Lake City,Texas,29.5552,-95.1152
Haltom City,Texas,32.8176,-97.2707
Cameron,Texas,30.8607,-96.9769
Keltys,Texas,31.3616,-94.751
Gomez,Texas,33.1818,-102.378
South Point,Texas,25.873,-97.383
Cut,Texas,31.2218,-95.4819
Houmont Park,Texas,29.8424,-95.2063
Hochheim,Texas,29.3125,-97.2917
Scotland,Texas,33.6499,-98.4678
Fairfield,Texas,31.7184,-96.1697
Pattison,Texas,29.819,-95.9761
Truscott,Texas,33.7543,-99.8112
Brushy Creek,Texas,31.9577,-95.615
San Saba,Texas,31.1974,-98.7188
Ames,Texas,30.0451,-94.7373
Point Venture,Texas,30.3817,-98.001
Boerne,Texas,29.7856,-98.7297
La Feria,Texas,26.1544,-97.8255
Huxley,Texas,31.7643,-93.8848
Queen City,Texas,33.1507,-94.1524
Copeville,Texas,33.0796,-96.4155
Jean,Texas,33.2962,-98.6164
Las Palmas,Texas,26.9515,-99.276
Golden,Texas,32.7296,-95.563
Eastgate,Texas,30.0555,-95.0119
Santa Elena,Texas,26.7601,-98.4864
Pleasanton,Texas,28.9636,-98.494
Frankston,Texas,32.0561,-95.5043
Melrose,Texas,31.5616,-94.4766
Weatherford,Texas,32.7547,-97.7665
Lolita,Texas,28.8326,-96.5387
Lariat,Texas,34.3304,-102.908
Oakwood,Texas,31.5848,-95.8499
Hudson,Texas,31.3287,-94.8014
Pineland,Texas,31.2467,-93.9744
Martins Mill,Texas,32.4163,-95.7902
Melissa,Texas,33.2896,-96.5554
DISH,Texas,33.133,-97.3014
El Camino Angosto,Texas,26.1115,-97.6438
Hillsboro,Texas,32.0092,-97.1151
Circleville,Texas,30.6374,-97.4356
Tradewinds,Texas,27.995,-97.2602
Lovelady,Texas,31.1279,-95.4456
Simms,Texas,33.3504,-94.5074
Orason Acres Colonia,Texas,26.0742,-97.4458
Longworth,Texas,32.6504,-100.3457
Mount Vernon,Texas,33.176,-95.2253
Lake Dunlap,Texas,29.668,-98.0776
Waxahachie,Texas,32.4035,-96.8428
Port Mansfield,Texas,26.5623,-97.4365
Hunt,Texas,30.0708,-99.3378
Cedar Creek,Texas,30.0872,-97.5008
Mount Houston,Texas,29.8911,-95.3058
Falcon Village,Texas,26.5653,-99.134
Earth,Texas,34.2338,-102.4091
Pawnee,Texas,28.6483,-98.0082
Danevang,Texas,29.0575,-96.2075
Mission,Texas,26.204,-98.3251
Dumas,Texas,35.8613,-101.9642
Vancourt,Texas,31.3429,-100.177
Apple Springs,Texas,31.2235,-94.9663
Bammel,Texas,30.0069,-95.4636
Keller,Texas,32.9337,-97.2256
Loma Linda East Colonia,Texas,26.3281,-98.6894
Oak Valley,Texas,32.0331,-96.5116
Moscow,Texas,30.9132,-94.8252
Loraine,Texas,32.4087,-100.7125
Kadane Corner,Texas,33.8579,-98.8387
Terlingua,Texas,29.2991,-103.5795
Castor,Texas,31.3691,-98.5103
Shelby,Texas,30.0216,-96.5983
Dundee,Texas,33.7404,-98.9023
Munday,Texas,33.4471,-99.6239
Ironton,Texas,31.9191,-95.3736
Davilla,Texas,30.7857,-97.275
Alice Acres,Texas,27.7119,-98.108
Tom Bean,Texas,33.52,-96.4842
Leo,Texas,33.4529,-97.3947
Realitos,Texas,27.4453,-98.5304
Heckville,Texas,33.7548,-101.6652
Daingerfield,Texas,33.0306,-94.7251
Rose Hill Acres,Texas,30.1933,-94.193
Iago,Texas,29.2665,-95.963
Avinger,Texas,32.898,-94.5533
Santa Maria,Texas,26.0767,-97.8463
Atlanta,Texas,33.1136,-94.1672
Roma Creek,Texas,26.4192,-99.0185
Easton,Texas,32.382,-94.5912
Rio Bravo,Texas,27.3648,-99.482
Lometa,Texas,31.2168,-98.3924
Uvalde,Texas,29.2153,-99.7782
Higgins,Texas,36.121,-100.0274
Centralia,Texas,31.258,-95.0399
Redbank,Texas,33.526,-94.2588
Valley View,Texas,33.4892,-97.1534
Estelline,Texas,34.547,-100.44
Wildwood,Texas,30.5261,-94.4453
Farrsville,Texas,30.9835,-93.8074
Abram,Texas,26.2181,-98.418
Dilley,Texas,28.6675,-99.1765
Parker,Texas,33.0563,-96.6256
Falcon Lake Estates,Texas,26.8719,-99.2585
Lampasas,Texas,31.0659,-98.1831
Hereford,Texas,34.8232,-102.4001
Hartley,Texas,35.8914,-102.3934
Rosita,Texas,26.3998,-98.9278
Faysville,Texas,26.4042,-98.1299
Fulshear,Texas,29.6931,-95.8792
Bayside Terrace,Texas,29.6272,-95.0138
Lago,Texas,26.0885,-97.6132
Burlington,Texas,31.0152,-96.9967
Orange,Texas,30.1146,-93.7637
Bryson,Texas,33.1636,-98.3891
Rice,Texas,32.2388,-96.4978
Liberty Hill,Texas,30.6635,-97.9077
Lakewood Village,Texas,33.1377,-96.975
Sheffield,Texas,30.6904,-101.8226
Samnorwood,Texas,35.05,-100.2814
Crowell,Texas,33.9839,-99.7241
Pine Forest,Texas,30.1757,-94.0367
Splendora,Texas,30.2324,-95.1616
Union Valley,Texas,32.9323,-96.2472
Bellmead,Texas,31.6025,-97.0896
Red Gate,Texas,26.4967,-98.1339
Sunnyvale,Texas,32.7974,-96.5576
English,Texas,33.6276,-94.8594
Hill Country Village,Texas,29.583,-98.4891
Winter Haven,Texas,28.6197,-99.8576
Webb,Texas,32.6326,-97.0742
Spearman,Texas,36.1984,-101.1943
Dean,Texas,33.9299,-98.3676
Fischer,Texas,29.9769,-98.2658
Friendswood,Texas,29.5109,-95.198
Haynesville,Texas,34.0915,-98.9159
Fort Davis,Texas,30.5784,-103.8922
Azle,Texas,32.8954,-97.5379
Elmendorf,Texas,29.2556,-98.3171
Villa Pancho,Texas,25.8842,-97.4154
Kress,Texas,34.3658,-101.7484
Mullin,Texas,31.5552,-98.6657
Thornton,Texas,31.4111,-96.5738
North Houston,Texas,29.9255,-95.5152
Ovalo,Texas,32.1729,-99.8079
Edith,Texas,31.9035,-100.6107
La Vernia,Texas,29.3542,-98.122
Haslet,Texas,32.9611,-97.3378
South Bend,Texas,33.0046,-98.6684
Doyle,Texas,27.8858,-97.3531
Royalty,Texas,31.3724,-102.8671
Tokio,Texas,33.1815,-102.2752
Indian Lake,Texas,26.0875,-97.5032
Cantu Addition,Texas,27.202,-98.1555
Ezzell,Texas,29.2825,-96.9008
Tilden,Texas,28.4597,-98.5487
Vanderpool,Texas,29.7452,-99.5551
Kingwood,Texas,30.0336,-95.261
Raisin,Texas,28.7422,-97.1197
Trophy Club,Texas,33.0038,-97.1897
Muenster,Texas,33.6586,-97.3874
Taylor,Texas,30.5743,-97.4233
Ropesville,Texas,33.4133,-102.1552
Westbrook,Texas,32.357,-101.0132
Pueblo Nuevo Colonia,Texas,27.4939,-99.3099
Blackwell,Texas,32.0851,-100.3194
Karnes City,Texas,28.886,-97.9003
Fredonia,Texas,30.9321,-99.1134
Colonia Iglesia Antigua,Texas,26.0746,-97.8342
Crosbyton,Texas,33.6413,-101.2377
Lassater,Texas,32.834,-94.5027
El Toro,Texas,28.948,-96.7053
O'Brien,Texas,33.3802,-99.8438
Fort Gates,Texas,31.3996,-97.7078
Spade,Texas,33.926,-102.1542
Bovina,Texas,34.5157,-102.8846
Ovilla,Texas,32.5351,-96.8895
Roma,Texas,26.4153,-99.006
Waskom,Texas,32.4766,-94.0646
Van Horn,Texas,31.0407,-104.834
Howardwick,Texas,35.0352,-100.9084
Runge,Texas,28.8859,-97.7134
Damon,Texas,29.2832,-95.7408
Los Barreras,Texas,26.3911,-98.9184
Richland Springs,Texas,31.2708,-98.946
Boquillas Crossing,Texas,29.1888,-102.9454
El Sauz,Texas,26.5739,-98.8717
Underwood,Texas,33.9859,-101.8435
Tolar,Texas,32.3894,-97.9191
Carrollton,Texas,32.9885,-96.9001
Gail,Texas,32.767,-101.4465
Muldoon,Texas,29.8158,-97.0711
Smithville,Texas,30.0069,-97.1507
Chula Vista Colonia,Texas,26.0739,-97.4397
Lamkin,Texas,31.8232,-98.2642
Valera,Texas,31.7529,-99.5473
Natalia,Texas,29.1877,-98.8524
Hilshire Village,Texas,29.7908,-95.4885
Lamesa,Texas,32.7333,-101.9542
Ramirez,Texas,27.3456,-98.4097
Briarcliff,Texas,30.4088,-98.0451
Lawson,Texas,32.7024,-96.565
Stowell,Texas,29.7814,-94.3794
Yoakum,Texas,29.2933,-97.1469
La Grulla,Texas,26.272,-98.6483
View,Texas,32.3429,-99.8848
Jonestown,Texas,30.4756,-97.9294
Bomarton,Texas,33.5076,-99.4262
Romney,Texas,32.2415,-98.9578
Bullard,Texas,32.1451,-95.3196
Nursery,Texas,28.9236,-97.0986
Follett,Texas,36.434,-100.1408
Webberville,Texas,30.226,-97.4995
Morton,Texas,33.7248,-102.7593
McKinney,Texas,33.1989,-96.6678
Schulenburg,Texas,29.6817,-96.9073
McCamey,Texas,31.1325,-102.22
Bowie,Texas,33.5566,-97.844
Cee Vee,Texas,34.2231,-100.4457
Finney,Texas,34.2776,-101.7163
Pipe Creek,Texas,29.7236,-98.9359
Round Mountain,Texas,30.43,-98.3609
Covington,Texas,32.1781,-97.2604
Red Springs,Texas,33.6129,-99.412
Laketon,Texas,35.5437,-100.6329
Garwood,Texas,29.4497,-96.3969
Indian Springs,Texas,30.6879,-94.7448
Kirby,Texas,29.4611,-98.3859
Crystal City,Texas,28.691,-99.8257
Forney,Texas,32.7453,-96.4496
Anson,Texas,32.7549,-99.8962
New Summerfield,Texas,31.9807,-95.115
Whitney,Texas,31.952,-97.3192
Iredell,Texas,31.9865,-97.8718
Woodcreek,Texas,30.0265,-98.1113
Central Gardens,Texas,29.9892,-94.0216
Rogers,Texas,30.93,-97.2289
Kyle,Texas,30.0015,-97.8629
McDade,Texas,30.2819,-97.2449
Eureka,Texas,32.012,-96.2855
Ratamosa,Texas,26.2005,-97.8445
Southside Place,Texas,29.7089,-95.4366
Gordon,Texas,32.5455,-98.3672
Normandy,Texas,28.9102,-100.5979
Kemp,Texas,32.4329,-96.2208
Webster,Texas,29.5317,-95.1188
Shavano Park,Texas,29.5862,-98.5562
Pittsburg,Texas,32.9982,-94.9671
Argyle,Texas,33.1105,-97.1862
Terrell Hills,Texas,29.4771,-98.4471
Redford,Texas,29.4342,-104.1824
Bruceville-Eddy,Texas,31.3093,-97.2501
Deer Park,Texas,29.6897,-95.1151
Rutersville,Texas,29.9477,-96.7972
Pecos,Texas,31.4046,-103.5057
Freer,Texas,27.8823,-98.6181
Snyder,Texas,32.7136,-100.9108
Nolanville,Texas,31.0755,-97.611
Muleshoe,Texas,34.2292,-102.7284
Petersburg,Texas,33.871,-101.5974
Owentown,Texas,32.4357,-95.1958
Kamey,Texas,28.6361,-96.7433
Devine,Texas,29.1457,-98.9049
Laredo,Texas,27.5536,-99.489
Shepherd,Texas,30.491,-95.0021
Monkstown,Texas,33.7909,-95.9283
Sour Lake,Texas,30.1357,-94.4023
Euless,Texas,32.8507,-97.0798
Commerce,Texas,33.242,-95.8999
Smithland,Texas,32.814,-94.1682
Zavalla,Texas,31.1584,-94.418
Harkeyville,Texas,31.2107,-98.7856
Southlake,Texas,32.9545,-97.1503
Westfield,Texas,30.0199,-95.4022
Harleton,Texas,32.6765,-94.5746
Farrar,Texas,31.4568,-96.2808
Alanreed,Texas,35.2125,-100.7343
Little River-Academy,Texas,30.9882,-97.3542
Idalou,Texas,33.6625,-101.6837
Guerra,Texas,26.8827,-98.8948
Los Indios,Texas,26.0493,-97.7351
Collinsville,Texas,33.5593,-96.9073
Coyote Acres,Texas,27.7132,-98.1346
Copper Canyon,Texas,33.0961,-97.0975
Huntington,Texas,31.2804,-94.5772
Owens,Texas,31.8479,-98.9259
Longview,Texas,32.5192,-94.7622
Sanford,Texas,35.7027,-101.5317
Star Harbor,Texas,32.1927,-96.0541
Blanco,Texas,30.0974,-98.4179
Herty,Texas,31.3563,-94.6833
Von Ormy,Texas,29.2803,-98.6557
Combine,Texas,32.591,-96.5202
Edmonson,Texas,34.279,-101.8965
San Carlos,Texas,26.2957,-98.063
Minerva,Texas,30.7582,-96.988
Rolling Meadows,Texas,32.4154,-94.8099
Oak Ridge North,Texas,30.1569,-95.4419
Palmer,Texas,32.425,-96.6732
Wharton,Texas,29.3138,-96.1044
Posey,Texas,33.4826,-101.7102
